"store","websites","attribute_set","type","category_ids","sku","has_options","name","gift_message_available","url_key","url_path","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","meta_title","meta_description","image","small_image","thumbnail","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","price","special_price","cost","weight","msrp","status","visibility","tax_class_id","is_recurring","em_featured","em_deal","em_hot","description","short_description","meta_keyword","custom_layout_update","news_from_date","news_to_date","special_from_date","special_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"admin","base","Default","simple","331,344","13144","0","螃蟹","No","13144","13144.html"," ","Use config","Use config","","","/13144/1.jpg","/13144/1.jpg","/13144/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","9.39","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份一打","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","螃蟹","0","simple","",""
"admin","base","Default","simple","331,344","13145","0","海鲈","No","13145","13145.html"," ","Use config","Use config","","","/13145/1.jpg","/13145/1.jpg","/13145/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","22.29","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","海鲈","0","simple","",""
"admin","base","Default","simple","331,344","13146","0","桂花螺","No","13146","13146.html"," ","Use config","Use config","","","/13146/1.jpg","/13146/1.jpg","/13146/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","13.99","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1.5lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","桂花螺","0","simple","",""
"admin","base","Default","simple","331,344","13147","0","秋刀鱼","No","13147","13147.html"," ","Use config","Use config","","","/13147/1.jpg","/13147/1.jpg","/13147/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","3.39","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约2lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","秋刀鱼","0","simple","",""
"admin","base","Default","simple","331,344","13152","0","tuna steak包装吞拿","No","13152","13152.html"," ","Use config","Use config","","","/13152/1.jpg","/13152/1.jpg","/13152/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","10.59","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份一包约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","tuna steak包装吞拿","0","simple","",""
"admin","base","Default","simple","331,344","13159","0","无头虾21-25","No","13159","13159.html"," ","Use config","Use config","","","/13159/1.jpg","/13159/1.jpg","/13159/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","8.39","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","无头虾21-25","0","simple","",""
"admin","base","Default","simple","331,344","13160","0","无头虾26-30","No","13160","13160.html"," ","Use config","Use config","","","/13160/1.jpg","/13160/1.jpg","/13160/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","8.19","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","无头虾26-30","0","simple","",""
"admin","base","Default","simple","331,344","13161","0","有头虾30-40","No","13161","13161.html"," ","Use config","Use config","","","/13161/1.jpg","/13161/1.jpg","/13161/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","8.19","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","有头虾30-40","0","simple","",""
"admin","base","Default","simple","331,344","13167","0","虎虾6/4LB","No","13167","13167.html"," ","Use config","Use config","","","/13167/1.jpg","/13167/1.jpg","/13167/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","8.39","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","虎虾6/4LB","0","simple","",""
"admin","base","Default","simple","331,344","13169","0","北极贝","No","13169","13169.html"," ","Use config","Use config","","","/13169/1.jpg","/13169/1.jpg","/13169/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","15.19","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约1lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","北极贝","0","simple","",""
"admin","base","Default","simple","331,344","13170","0","熟虾仁100/200","No","13170","13170.html"," ","Use config","Use config","","","/13170/1.jpg","/13170/1.jpg","/13170/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","6.99","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份一个","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","熟虾仁100/200","0","simple","",""
"admin","base","Default","simple","331,344","13172","0","包装鱼豆腐1051","No","13172","13172.html"," ","Use config","Use config","","","/13172/1.jpg","/13172/1.jpg","/13172/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","2.29","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份一个","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","包装鱼豆腐1051","0","simple","",""
"admin","base","Default","simple","331,344","13173","0","包装 鱼豆腐什锦","No","13173","13173.html"," ","Use config","Use config","","","/13173/1.jpg","/13173/1.jpg","/13173/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","4.09","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份一个","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","包装 鱼豆腐什锦","0","simple","",""
"admin","base","Default","simple","331,344","13174","0","真蟹肉棒 20/1.1lb","No","13174","13174.html"," ","Use config","Use config","","","/13174/1.jpg","/13174/1.jpg","/13174/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","5.89","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份一个","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","真蟹肉棒 20/1.1lb","0","simple","",""
"admin","base","Default","simple","331,344","13175","0","去皮墨鱼","No","13175","13175.html"," ","Use config","Use config","","","/13175/1.jpg","/13175/1.jpg","/13175/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","9.49","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约2lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","去皮墨鱼","0","simple","",""
"admin","base","Default","simple","331,344","13178","0","三文鱼（切块）","No","13178","13178.html"," ","Use config","Use config","","","/13178/1.jpg","/13178/1.jpg","/13178/1.jpg","default/galayomarket","2 columns with left bar","Product Info Column","","","","13.99","","",".99","","Enabled","Catalog, Search","None","No","","","","","一份约2lb","","","","","","","","","000","000","1","0","0","1","100","1","000","1","0","","000","1","0","0","1","1","000","1","0","0","1","1","三文鱼（切块）","0","simple","",""
